product id,name,slot,paint,certification,certification value,certification label,quality,crate,tradeable,amount,instanceid
868,Batmobile (2016),Rocket Boost,none,none,0,none,Common,unlock,false,1,0
874,Batmobile (2016),Wheels,none,none,0,none,Common,unlock,false,1,0
1030,Dominus GT: Flames,Decal,none,none,0,none,Common,unlock,false,1,0
1032,Dominus GT: Protractor,Decal,none,none,0,none,Common,unlock,false,1,0
1034,Dominus GT: Stripes,Decal,none,none,0,none,Common,unlock,false,1,0
1035,Dominus GT: Sunburst,Decal,none,none,0,none,Common,unlock,false,1,0
1036,Dominus GT: Techno,Decal,none,none,0,none,Common,unlock,false,1,0
1037,Dominus GT: Wings,Decal,none,none,0,none,Common,unlock,false,1,0
1160,X-Devil Mk2: X,Decal,none,none,0,none,Common,unlock,false,1,0
1163,X-Devil Mk2: Stripes,Decal,none,none,0,none,Common,unlock,false,1,0
1164,X-Devil Mk2: Debugged,Decal,none,none,0,none,Common,unlock,false,1,0
1165,X-Devil Mk2: Wings,Decal,none,none,0,none,Common,unlock,false,1,0
1167,X-Devil Mk2: Hyper,Decal,none,none,0,none,Common,unlock,false,1,0
1168,X-Devil Mk2: Stars,Decal,none,none,0,none,Common,unlock,false,1,0
1173,Masamune: Wildfire,Decal,none,none,0,none,Common,unlock,false,1,0
1174,Masamune: Stars,Decal,none,none,0,none,Common,unlock,false,1,0
1175,Masamune: Stripes,Decal,none,none,0,none,Common,unlock,false,1,0
1176,Masamune: Road Rage,Decal,none,none,0,none,Common,unlock,false,1,0
1211,Road Hog XL: Arsenal,Decal,none,none,0,none,Common,unlock,false,1,0
1277,NBA Flags,Antenna,none,none,0,none,Common,unlock,false,1,0
1279,Masamune: Otaku,Decal,none,none,0,none,Common,unlock,false,1,0
1280,Masamune: DJ Sushi,Decal,none,none,0,none,Common,unlock,false,1,0
1283,Road Hog XL: Wildfire,Decal,none,none,0,none,Common,unlock,false,1,0
1284,Road Hog XL: Space Trip,Decal,none,none,0,none,Common,unlock,false,1,0
1296,Takumi RX-T: Skullface,Decal,none,none,0,none,Common,unlock,false,1,0
1297,Takumi RX-T: Party-Chan,Decal,none,none,0,none,Common,unlock,false,1,0
1298,Takumi RX-T: Inked,Decal,none,none,0,none,Common,unlock,false,1,0
1299,Takumi RX-T: Blackwork,Decal,none,none,0,none,Common,unlock,false,1,0
1301,Takumi RX-T: Rockat,Decal,none,none,0,none,Common,unlock,false,1,0
1302,Takumi RX-T: Stripes,Decal,none,none,0,none,Common,unlock,false,1,0
1306,Aftershock: Tribal,Decal,none,none,0,none,Common,unlock,false,1,0
1308,Aftershock: Copycat,Decal,none,none,0,none,Common,unlock,false,1,0
1311,Aftershock: MIRV,Decal,none,none,0,none,Common,unlock,false,1,0
1312,Aftershock: Seismic,Decal,none,none,0,none,Common,unlock,false,1,0
1313,Aftershock: Tiger,Decal,none,none,0,none,Common,unlock,false,1,0
1314,Aftershock: Wings,Decal,none,none,0,none,Common,unlock,false,1,0
1320,Esper: Shank,Decal,none,none,0,none,Common,unlock,false,1,0
1321,Esper: Super F3,Decal,none,none,0,none,Common,unlock,false,1,0
1322,Esper: Kaiju,Decal,none,none,0,none,Common,unlock,false,1,0
1323,Esper: Mouse Cat,Decal,none,none,0,none,Common,unlock,false,1,0
1324,Esper: Neo,Decal,none,none,0,none,Common,unlock,false,1,0
1325,Esper: Pegasus,Decal,none,none,0,none,Common,unlock,false,1,0
1340,Marauder: Big Buck,Decal,none,none,0,none,Common,unlock,false,1,0
1341,Marauder: Stripes,Decal,none,none,0,none,Common,unlock,false,1,0
1345,Marauder: Vagabond,Decal,none,none,0,none,Common,unlock,false,1,0
1346,Marauder: Ruffian,Decal,none,none,0,none,Common,unlock,false,1,0
1348,Marauder: Safari,Decal,none,none,0,none,Common,unlock,false,1,0
1352,Marauder: Wings,Decal,none,none,0,none,Common,unlock,false,1,0
1417,Breakout Type-S: Iris,Decal,none,none,0,none,Common,unlock,false,1,0
1418,Breakout Type-S: Hyper-Flight,Decal,none,none,0,none,Common,unlock,false,1,0
1419,Breakout Type-S: Python,Decal,none,none,0,none,Common,unlock,false,1,0
1420,Breakout Type-S: Shockwave,Decal,none,none,0,none,Common,unlock,false,1,0
1421,Breakout Type-S: Skulls,Decal,none,none,0,none,Common,unlock,false,1,0
